REGION,Date,Basin,Transect,transect code,Land use,Forest degradation class,Point,Sampling Period,Time,Observer,Family,Genus,Species,Binomial,Auditory,Visual,BIRD team if different from Erika,Forest,AERIAL,Nocturnal,Waterbird
PGM,3/08/2010,147,1,147_1,Primary forest,Logged,300,1,5:53,1,Tyrannidae,Rhytipterna,simplex,Rhytipternasimplex,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,1,8:40,1,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,2,8:40,1,Polioptilidae,Ramphocaenus,melanurus,Ramphocaenusmelanurus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,2,8:40,1,Psittacidae,Brotogeris,chrysoptera,Brotogerischrysoptera,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,2,8:40,1,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,2,8:40,1,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,2,8:40,1,Thamnophilidae,Herpsilochmus,rufimarginatus,Herpsilochmusrufimarginatus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,2,8:40,1,Thamnophilidae,Myrmotherula,hauxwelli,Myrmotherulahauxwelli,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,2,8:40,1,Thamnophilidae,Thamnomanes,caesius,Thamnomanescaesius,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,2,8:40,1,Troglodytidae,Pheugopedius,genibarbis,Pheugopediusgenibarbis,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,1,147_1,Primary forest,Logged,300,2,8:40,1,Tyrannoidea,Piprites,chloris,Pipriteschloris,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Cracidae,Penelope,superciliaris,Penelopesuperciliaris,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Icteridae,Psarocolius,viridis,Psarocoliusviridis,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Pipridae,Pipra,rubrocapilla,Piprarubrocapilla,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Psittacidae,Pionus,menstruus,Pionusmenstruus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Tyrannoidea,Lophotriccus,galeatus,Lophotriccusgaleatus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Thamnophilidae,Formicivora,grisea,Formicivoragrisea,n/r,n/r,,0,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Thamnophilidae,Thamnomanes,caesius,Thamnomanescaesius,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Thraupidae,Saltator,maximus,Saltatormaximus,n/r,n/r,,0,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Trochilidae,Phaethornis,ruber,Phaethornisruber,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Troglodytidae,Pheugopedius,genibarbis,Pheugopediusgenibarbis,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Tyrannidae,Camptostoma,obsoletum,Camptostomaobsoletum,n/r,n/r,,0,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Tyrannidae,Elaenia,flavogaster,Elaeniaflavogaster,n/r,n/r,,0,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,1,6:45,1,Vireonidae,Hylophilus,semicinereus,Hylophilussemicinereus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Accipitridae,Buteo,nitidus,Buteonitidus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Conopophagidae,Conopophaga,roberti,Conopophagaroberti,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Falconidae,Ibycter,americanus,Ibycteramericanus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Pipridae,Pipra,rubrocapilla,Piprarubrocapilla,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Psittacidae,Amazona,amazonica,Amazonaamazonica,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Ramphastidae,Ramphastos,vitellinus,Ramphastosvitellinus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Thamnophilidae,Myrmotherula,hauxwelli,Myrmotherulahauxwelli,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Thraupidae,Saltator,maximus,Saltatormaximus,n/r,n/r,,0,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Turdidae,Turdus,leucomelas,Turdusleucomelas,n/r,n/r,,0,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,0,2,7:41,1,Tyrannidae,Elaenia,flavogaster,Elaeniaflavogaster,n/r,n/r,,0,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Columbidae,Patagioenas,speciosa,Patagioenasspeciosa,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Dendrocolaptidae,Glyphorynchus,spirurus,Glyphorynchusspirurus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Furnariidae,Xenops,minutus,Xenopsminutus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Tyrannoidea,Lophotriccus,galeatus,Lophotriccusgaleatus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Tyrannoidea,Tolmomyias,flaviventris,Tolmomyiasflaviventris,n/r,n/r,,0,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Tityridae,Pachyramphus,minor,Pachyramphusminor,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Trochilidae,Phaethornis,ruber,Phaethornisruber,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Trogonidae,Trogon,viridis,Trogonviridis,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Tyrannidae,Myiopagis,gaimardii,Myiopagisgaimardii,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,1,6:13,1,Vireonidae,Hylophilus,semicinereus,Hylophilussemicinereus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,2,8:06,1,Columbidae,Patagioenas,plumbea,Patagioenasplumbea,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,2,8:06,1,Cuculidae,Piaya,cayana,Piayacayana,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,2,8:06,1,Dendrocolaptidae,Dendrocincla,fuliginosa,Dendrocinclafuliginosa,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,2,8:06,1,Ramphastidae,Ramphastos,vitellinus,Ramphastosvitellinus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,2,8:06,1,Thamnophilidae,Cercomacra,laeta,Cercomacralaeta,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,2,8:06,1,Thamnophilidae,Myrmotherula,axillaris,Myrmotherulaaxillaris,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,2,8:06,1,Thraupidae,Saltator,maximus,Saltatormaximus,n/r,n/r,,0,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,2,8:06,1,Trochilidae,Phaethornis,ruber,Phaethornisruber,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,150,2,8:06,1,Tyrannidae,Myiopagis,gaimardii,Myiopagisgaimardii,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Caprimulgidae,Nyctiphrynus,ocellatus,Nyctiphrynusocellatus,n/r,n/r,,1,0,1,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Columbidae,Patagioenas,speciosa,Patagioenasspeciosa,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Dendrocolaptidae,Dendrocincla,fuliginosa,Dendrocinclafuliginosa,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Dendrocolaptidae,Glyphorynchus,spirurus,Glyphorynchusspirurus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Dendrocolaptidae,Xiphorhynchus,guttatus,Xiphorhynchusguttatus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Dendrocolaptidae,Xiphorhynchus,spixii,Xiphorhynchusspixii,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Furnariidae,Automolus,rufipileatus,Automolusrufipileatus,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Psittacidae,Amazona,amazonica,Amazonaamazonica,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Tyrannoidea,Todirostrum,chrysocrotaphum,Todirostrumchrysocrotaphum,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Thamnophilidae,Myrmotherula,axillaris,Myrmotherulaaxillaris,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Thamnophilidae,Myrmotherula,menetriesii,Myrmotherulamenetriesii,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Thamnophilidae,Thamnomanes,caesius,Thamnomanescaesius,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Thamnophilidae,Thamnophilus,aethiops,Thamnophilusaethiops,n/r,n/r,,1,0,0,0
PGM,6/08/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,1,5:52,1,Tyrannidae,Ramphotrigon,ruficauda,Ramphotrigonruficauda,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Bucconidae,Monasa,morphoeus,Monasamorphoeus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Columbidae,Patagioenas,plumbea,Patagioenasplumbea,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Cuculidae,Piaya,cayana,Piayacayana,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Dendrocolaptidae,Xiphorhynchus,spixii,Xiphorhynchusspixii,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Furnariidae,Xenops,minutus,Xenopsminutus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Icteridae,Psarocolius,viridis,Psarocoliusviridis,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Picidae,Piculus,flavigula,Piculusflavigula,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Tyrannoidea,Lophotriccus,galeatus,Lophotriccusgaleatus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Thamnophilidae,Myrmotherula,longipennis,Myrmotherulalongipennis,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Thamnophilidae,Thamnomanes,caesius,Thamnomanescaesius,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Trogonidae,Trogon,melanurus,Trogonmelanurus,n/r,n/r,,1,0,0,0
PGM,28/07/2010,147,2,147_2,Secondary and degraded forest,Logged and Burnt,300,2,8:30,1,Tyrannidae,Tyrannus,melancholicus,Tyrannusmelancholicus,n/r,n/r,,0,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Conopophagidae,Conopophaga,roberti,Conopophagaroberti,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Cotingidae,Xipholena,lamellipennis,Xipholenalamellipennis,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Emberezidae,Arremon,taciturnus,Arremontaciturnus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Furnariidae,Xenops,minutus,Xenopsminutus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Galbulidae,Galbula,cyanicollis,Galbulacyanicollis,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Pipridae,Pipra,rubrocapilla,Piprarubrocapilla,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Psittacidae,Pionus,menstruus,Pionusmenstruus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Ramphastidae,Pteroglossus,aracari,Pteroglossusaracari,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Ramphastidae,Pteroglossus,inscriptus,Pteroglossusinscriptus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Tyrannoidea,Lophotriccus,galeatus,Lophotriccusgaleatus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Tyrannoidea,Todirostrum,chrysocrotaphum,Todirostrumchrysocrotaphum,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Tyrannoidea,Tolmomyias,assimilis,Tolmomyiasassimilis,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Thamnophilidae,Cercomacra,laeta,Cercomacralaeta,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Thamnophilidae,Myrmotherula,menetriesii,Myrmotherulamenetriesii,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Thamnophilidae,Thamnophilus,amazonicus,Thamnophilusamazonicus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Thraupidae,Lamprospiza,melanoleuca,Lamprospizamelanoleuca,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Thraupidae,Ramphocelus,carbo,Ramphoceluscarbo,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Thraupidae,Saltator,grossus,Saltatorgrossus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Tityridae,Myiobius,barbatus,Myiobiusbarbatus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Tityridae,Pachyramphus,marginatus,Pachyramphusmarginatus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,0,1,5:56,1,Troglodytidae,Pheugopedius,genibarbis,Pheugopediusgenibarbis,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Bucconidae,Nystalus,striolatus,Nystalusstriolatus,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Coerebidae,Coereba,flaveola,Coerebaflaveola,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Cotingidae,Xipholena,lamellipennis,Xipholenalamellipennis,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Dendrocolaptidae,Deconychura,longicauda,Deconychuralongicauda,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Dendrocolaptidae,Xiphorhynchus,spixii,Xiphorhynchusspixii,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Galbulidae,Galbula,cyanicollis,Galbulacyanicollis,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Pipridae,Pipra,rubrocapilla,Piprarubrocapilla,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Psittacidae,Amazona,amazonica,Amazonaamazonica,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Psittacidae,Pionus,menstruus,Pionusmenstruus,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Ramphastidae,Ramphastos,tucanus,Ramphastostucanus,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Tyrannoidea,Lophotriccus,galeatus,Lophotriccusgaleatus,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Thraupidae,Saltator,grossus,Saltatorgrossus,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Tityridae,Pachyramphus,marginatus,Pachyramphusmarginatus,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Trochilidae,Phaethornis,ruber,Phaethornisruber,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Troglodytidae,Pheugopedius,genibarbis,Pheugopediusgenibarbis,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,0,2,7:50,1,Vireonidae,Hylophilus,semicinereus,Hylophilussemicinereus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Conopophagidae,Conopophaga,roberti,Conopophagaroberti,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Dendrocolaptidae,Xiphorhynchus,spixii,Xiphorhynchusspixii,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Pipridae,Pipra,rubrocapilla,Piprarubrocapilla,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Thamnophilidae,Cercomacra,cinerascens,Cercomacracinerascens,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Thamnophilidae,Myrmotherula,axillaris,Myrmotherulaaxillaris,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Thamnophilidae,Myrmotherula,hauxwelli,Myrmotherulahauxwelli,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Thamnophilidae,Myrmotherula,longipennis,Myrmotherulalongipennis,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Thamnophilidae,Myrmotherula,menetriesii,Myrmotherulamenetriesii,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Thamnophilidae,Thamnophilus,aethiops,Thamnophilusaethiops,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Thamnophilidae,Thamnophilus,amazonicus,Thamnophilusamazonicus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Tinamidae,Crypturellus,strigulosus,Crypturellusstrigulosus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Trochilidae,Phaethornis,ruber,Phaethornisruber,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Trogonidae,Trogon,rufus,Trogonrufus,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Trogonidae,Trogon,viridis,Trogonviridis,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Tyrannidae,Myiopagis,gaimardii,Myiopagisgaimardii,n/r,n/r,,1,0,0,0
PGM,30/07/2010,147,3,147_3,Primary forest,Logged and Burnt,150,1,6:15,1,Tyrannidae,Ornithion,inerme,Ornithioninerme,n/r,n/r,,1,0,0,0
PGM,7/08/2010,147,3,147_3,Primary forest,Logged and Burnt,150,2,8:09,1,Pipridae,Pipra,rubrocapilla,Piprarubrocapilla,n/r,n/r,,1,0,0,0
