ID,Binomial,Group,Nrec,mtry,ntree,TP,FP,TN,FN,ROC,distriver,distroad,DPFpx,edgedist,edgels,edgepx,elevation,meanprecips,meantemps,MFls,SFAgepx,SFls,TSDls,UPFpx,method,Shape_Area,Shape_Area_scaled
1008,Stigmaphyllonconvolvulifolium,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,5890000000000,0.856670217919248
1009,Stizophyllumriparium,Trees,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,12432324662486.3,0.698577239392049
1010,Strixhuhula,Birds,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,607.071368517697,0.4969187267479
1011,Strixvirgata,Birds,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,841.3111,0.299306510567653
1012,Strychnoscogens,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10551181982664.8,0.74403439180041
1013,Strychnosglabra,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,7170000000000,0.825739467313864
1014,Strychnosguianensis,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11526420832426.5,0.720468087392081
1015,Strychnosjobertiana,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9108953181356.01,0.778885344432585
1016,Strychnosmitscherlichii,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10500000000000,0.745271186442046
1017,Stryphnodendronadstringens,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,8473894809797.74,0.794231307018936
1018,Stryphnodendronpaniculatum,Trees,67,3,900,58,9,335,0,0.978609604568411,0.00442809504047541,0.00194475049735142,0.0654568152953958,0.185004913460628,0.153033156497897,0,0.0155832007365858,0.00588174507657254,0.0197849785345042,0.274460398199613,0.0564803425139423,0.0692284031063486,1,0.391993812132554,SDM,4968291884705,0.87894297092327
1019,Stryphnodendronpolystachyum,Trees,20,13,1150,18,2,99,1,0.997222222222222,0.0113908456364113,0.01409503501535,0.0157228313940182,0.0197510540438421,0.0120897434197453,0.0138735100592299,0.0209547385275996,0,0.0139243433505428,0.015949380984034,0.020941434718403,0.0216491852509521,1,0.373392630720715,SDM,6726560796550.41,0.836455019978356
1020,Swartziaarborescens,Trees,27,3,750,21,6,134,1,0.975,0.0263847013680508,0.0351357596154705,0.0111077602050583,0.357033113638526,0.0769978451886323,0.00193523917822833,0.0311111594912301,0.0117788502859477,0,0.328820483131422,0.034987010058224,0.0802569489861343,1,0.522508403780147,SDM,10551181982664.8,0.74403439180041
1021,Swartziabrachyrachis,Trees,16,4,250,11,5,79,1,0.944444444444444,0.0810900247417116,0.0236132484335987,0.0712629392809299,0.332765275078608,0.0905761328883207,0.0757191750535544,0.0453417179349477,0.016069264597042,0.0215960497484033,0.341661553033733,0.0421208327450928,0,1,0.579910876072197,SDM,3830000000000,0.906449394674787
1022,Swartziapolyphylla,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10526050452244.6,0.744641686409596
1023,Swartziarecurva,Trees,14,3,1000,13,1,70,0,1,0,0.152168909955108,0.034698440072662,0.396599112218886,0.0263586446221777,0.0117884238095208,0.0387462032332163,3.17621702448688E-05,0.00916306570361196,0.20195640365989,0.00258002120448842,0.0457718877401437,1,0.673401479890772,SDM,5440706136011.92,0.867527246400142
1024,Syagruscocoides,Trees,22,3,250,17,5,109,1,0.9625,0.0160478651098352,0.0373788198432531,0.03483849543858,0.335832906124235,0.094941581387135,0.0331764579927539,0.0538741051457779,0.014241502366267,0,0.271309974632436,0.0554244148724059,0.050102166607017,1,0.523311581184381,SDM,7195736148150.96,0.825117562329489
1025,Symphoniaglobulifera,Trees,31,7,100,28,3,151,4,0.982539682539683,0.00415301915533931,0.0191762198937342,0.00878094097636618,0.196070912310273,0.0010737014276377,0,0.0230528090498956,0.00650534396839241,0.0177684922514479,0.0302035593273668,0.00274238212341027,0.0180318838404702,0.755529950130945,1,SDM,24279578099004.1,0.412292519545402
1026,Symplocosmartinicensis,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6207208017491.89,0.849004997544975
1027,Systemonodaphnegeminiflora,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,2468524792688.57,0.939348965059759
1028,Tabernaemontanaangulata,Trees,27,8,500,22,5,134,1,0.917824074074074,0.00474339548510853,0.00627324681607783,0.00735194919407273,0.064006977257483,0.032630503937427,0,0.0298533602187812,0.0190296587933326,0.0184712957936611,0.0852237180510838,0.0511737683443595,0.0613827610172095,1,0.0981098794698849,SDM,2468524792688.57,0.939348965059759
1029,Tabernaemontanadisticha,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6320000000000,0.846279418887752
1030,Tabernaemontanaflavicans,Trees,15,11,200,11,4,75,0,0.9996875,0.0149664256259169,0.047116495187698,0.00855457772160995,0.0541953912887291,0.0887376312861506,0.018465103376979,0.00739428267666435,0,0.0170142746819235,0.0178745653462722,0.0127309427739806,0.0134133647616047,0.674027242999836,1,SDM,12400000000000,0.699358353512179
1031,Tabernaemontanaheterophylla,Trees,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9070000000000,0.779826634383998
1032,Tabernaemontanaundulata,Trees,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9073766640326.97,0.779735614842925
1033,Tachigalialba,Trees,19,11,100,18,1,94,1,0.975,0.00302083989367215,0.00147573389377721,0,0.0484585083626462,0,0.00399514862273937,0,0.00135922858637375,0,0.00387380147116518,0.00821056416005813,0.00337518208052571,1,0.267172646310519,SDM,5587696399957.59,0.86397527827864
1034,Tachigalichrysophylla,Trees,67,4,100,61,6,335,0,0.977673611111111,0.00241569346552225,0.020184291594069,0.0142869800145412,0.197431953217226,0.0128900120570542,0.00348061594930583,0.00800335016256058,0.00572467514378855,0,0.102857224180749,0.00379128057803929,0.0162510172733851,1,0.300037606566963,SDM,8503818428866.65,0.793508213270006
1035,Tachigaliglauca,Trees,113,7,650,99,14,564,1,0.992111273080661,0,0.0141057954069216,0.0132861732344575,0.124609114626527,0.016320320250723,0.00736896907176462,0.00392239986854044,0.000932405292756859,0.0318734712039557,0.0908121254017829,0.00740229402035704,0.0161426273318947,1,0.12844636684077,SDM,7279361846111.47,0.823096776698381
1036,Tachigalipaniculata,Trees,33,3,200,29,4,150,0,0.990462962962963,0,0.0220236452843966,0.010732517312158,0.29381186112129,0.0718449242841879,0.0310623054040927,0.0263224232117535,0.00249876751374831,0.0146603776771659,0.214421402423923,0.0235899884220757,0.015612498463552,1,0.40542007454878,SDM,11847627214093.6,0.712706247951298
1037,Tachigaliparaensis,Trees,31,8,500,26,5,144,1,0.990868686868687,0.0133336850162483,0.00973496169985495,0.0666865836293873,0.134413620163193,0.0576604930663671,0.00675604277677131,0.0245228061946575,0,0.013408616323165,0.0882557417682819,0.0101686669991211,0.024052260118028,1,0.316157533106041,SDM,6763785891341.16,0.835555488632079
1038,Tachigalivulgaris,Trees,12,14,400,11,1,60,0,0.9875,0.00184469302593497,0.00440912854036193,0.00408702659686882,0.0389807245258664,0.00798014334559865,0.0160010389909816,0.0143747802225801,0.00117706360195199,0.00303848197230614,0.0178571901177409,0,0.0016959512312874,1,0.0263002150875782,SDM,8995761622365.01,0.781620578715229
1039,Taeniotriccusandrei,Birds,13,8,600,10,3,59,1,0.990740740740741,0.00138329791203294,0.00821233605315588,0,0.14267719363134,0.0800580846825373,0.0457880715605093,0.0194433054930859,0.00322049762337819,0.00940316936712336,0.0838690509688178,0.0625462958580742,0.0972772931104617,1,0.181199144481027,SDM,69.9360117163684,0.950063492473939
1040,Talisiaangustifolia,Trees,11,7,850,7,4,54,1,0.956481481481481,0.00298533985034982,0.0289287302672197,0.00741403761939775,0.0632506489291487,0.0407022762871638,0.0311757822349587,0.0288941683651656,0.0105442659281579,0,0.105433938788772,0.0439898520703897,0.0298194046420653,1,0.227559183131109,SDM,7328358603443.65,0.821912787259698
1041,Talisiacarinata,Trees,38,3,100,28,10,188,2,0.984241830065359,0.0465423029964149,0.0228843658023805,0.0421166610576993,0.597062803478567,0.096679155014513,0.0268943489220888,0.00740196731722599,0,0.041013228130491,0.223074529653716,0.0812844933537441,0.0799798587271894,1,0.521289386227015,SDM,6698486169108.71,0.837133433493777
1042,Talisiacerasina,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,10850033150292.6,0.736812758258204
1043,Talisiaguianensis,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,4271990193423.38,0.895768856828847
1044,Talisialongifolia,Trees,63,7,300,53,10,300,5,0.987566137566138,0,0.00991555421720118,0.0134517956971936,0.197984836967819,0.00296673251041711,0.00555657655495627,0.00351230565804471,0.00412930201429384,0.0106823369690857,0.0611301296019701,0.0160262076150598,0.015247458524692,1,0.394300197232079,SDM,5196935847350.07,0.873417869840456
1045,Talisiamacrophylla,Trees,79,8,200,71,8,395,0,0.969309019904258,0.00625223425753658,0.0108427042044468,0.00211969002272022,0.0965859096112791,0.0169922616294567,0.00539987735585614,0.00685008689430917,0.00379358895977021,0,0.070474440202283,0.0398614594525178,0.0144640037136202,1,0.158327501658506,SDM,9390812257750.46,0.772074318809287
1046,Talisiamicrophylla,Trees,15,8,400,12,3,74,1,1,0.00690265860220622,0.0281482466493348,0.0466102716067353,0.0591391051645236,0.0631754052983456,0.015114988534714,0.0238139685463681,0,0.013811541105146,0.09569480894021,0.013511874354406,0.0317412060144179,1,0.225096024188166,SDM,4061310350463.62,0.90085986126648
1047,Talisiamollis,Trees,35,3,100,30,5,174,1,1,0,0.0332386084403278,0.0262813882013498,0.154067925469751,0.0695567629732049,0.00662018398684549,0.0235508513069798,0.00172616772065405,0.0165893100293859,0.142405274265065,0.00428376923659979,0.0106018969594782,1,0.282632853692268,SDM,5605660519642.91,0.863541181633459
1048,Talisiaretusa,Trees,25,4,350,18,7,111,4,0.935050505050505,0.0408487350886257,0.0171781231098589,0.0170234178765603,0.444206421626013,0.173958271776055,0.0924853030902861,0.0293454882388799,0,0.0579703218439877,0.229317604020846,0.0862663200181553,0.137860907412331,1,0.775923498509938,SDM,10712001717207.2,0.74014823937732
1049,Tanaeciumbilabiatum,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,8695237296720.96,0.788882643533469
1050,Tanaeciumpyramidatum,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,14921695827910.9,0.638422459171751
1051,Tangaragyrola,Birds,20,9,150,16,4,78,2,0.987414965986395,0.0566908677283838,0.00931894794570458,0.0104706872199848,0.0837377298011463,0.00359317549509988,0.118286753127152,0.0410869189340236,0.0046106546795119,0.00473318714094092,0.00410580658464423,0.00154548561690632,0,1,0.473733598650558,SDM,322.330344916941,0.737135466901688
1052,Tangarapunctata,Birds,20,4,500,18,2,100,0,1,0.0777267120455556,0.0607939751469161,0.0210417351992012,0.218099458353525,0.0446612453390181,0.0013707361722074,0.0386428046208624,0,0.0219426650135115,0.223562927771054,0.0563711254391215,0.123950160604294,1,0.823144498873846,SDM,208.07633308971,0.833523847906851
1053,Tangaravaria,Birds,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,99.6103681427126,0.925029245294674
1054,Tangaravelia,Birds,10,10,200,5,5,49,1,0.951666666666667,0.102682516742047,0,0.0234803816305798,0.0786095921411731,0.0412381112906959,0.0195870395576454,0.0441622266177661,0.0427096946548354,0.0170548228845394,0.0470882462814301,0.0420181546244668,0.0215444827981841,1,0.285167251607053,SDM,402.099243468233,0.669839843203584
1055,Tapiriraobtusa,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,13019706775353.4,0.684383356858334
1056,Tapurasingularis,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,3916292085779.06,0.904364176718186
1057,Taraleaoppositifolia,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9150000000000,0.777893462471161
1058,Telitoxicumglaziovii,Trees,28,6,750,26,2,140,0,0.981818181818182,0.00977810952310264,0.00412389952669504,0.0120423279656061,0.0820829609155424,0.0356206418008072,0,0.00433053727488321,0.0124264434077318,0.00267331880472924,0.0388780627012575,0.0483256356890393,0.0242956647060127,1,0.248574323236615,SDM,6301191180507.12,0.846733927407218
1059,Telitoxicumkrukovii,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,6650000000000,0.838305084747301
1060,Terminaliaamazonia,Trees,14,3,100,11,3,67,3,0.945454545454545,0.0599319794167777,0,0.0642765344721917,0.172374425568384,0.138974368729444,0.0544914153321623,0.0425245788642515,0.0554672473250083,0.0415822862422934,0.59829250732729,0.03904917285831,0.0341579229084236,1,0.271966472521041,SDM,11514229121827.7,0.720762695798319
1061,Terminaliaargentea,Trees,13,4,350,8,5,64,1,0.968253968253968,0.0582084421418902,0.0218230767725084,0.0456081295284843,0.140490409649738,0.0201804161448712,0.216453954055367,0.0404503506423407,0.00369572678238178,0,0.160580721274986,0.0227002670011818,0.0311515260216852,1,0.369467190243163,SDM,9959239466287.46,0.75833847488384
1062,Terminaliachebula,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11600000000000,0.718690072640544
1063,Terminaliatetraphylla,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11850901237785.5,0.712627132318259
1064,Tersinaviridis,Birds,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,731.058323369121,0.39231932010334
1065,Tetracerawilldenowiana,Trees,26,3,100,19,7,130,0,0.96925505050505,0.0177069810288277,0.0271489103698371,0.00774629520655559,0.428840415977491,0.0944671043079475,0.004502384584759,0,0.0392520931778762,0.107196878220914,0.238073976713023,0.16326799264834,0.129745964705285,1,0.399034623001342,SDM,12400000000000,0.699358353512179
1066,Tetragastrisaltissima,Trees,78,14,650,67,11,370,5,0.993650793650794,0,0.0124424777069896,0.00323523003485958,0.0302929497158398,0.171466663662402,0.0151902430539313,0.0138259720105366,0.00153137036855967,0.0106555781966739,0.0600241598545072,0.0026686019099762,0.00461073514866372,1,0.321969417533509,SDM,11847627214093.6,0.712706247951298
1067,Tetragastrispanamensis,Trees,33,12,300,29,4,165,0,0.998857142857143,0.0144255561250328,0.000378936405593634,0.0222524491378217,0.0254159428966703,0.00346269652492366,0,0.00630647595879406,0.00663587554150742,0.00849162302174949,0.0120199069326577,0.00291888466817997,0.00238822790990425,1,0.868921588023367,SDM,11048198246641.8,0.732024168278619
1068,Tetrapterysmacrostachya,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,14092639358501.1,0.658456317681981
1069,Thaluraniafurcata,Birds,25,14,900,22,3,125,0,1,0.011894973771668,0,0.039256081882426,0.0141067487124444,0.00941560775270037,0.0120485833257398,0.0119427588943843,0.00721696588451639,0.017478488395831,0.0396345139544424,0.0120485833257398,0.0107681488753776,1,0.0120485833257398,SDM,932.896436185016,0.222042157767192
1070,Thamnomanescaesius,Birds,118,3,200,98,20,587,3,0.9877200723609,0,0.0466876650681582,0.0207540268829529,0.294342286136545,0.046323221905193,0.00393213045959744,0.025469259790149,0.00426684275380052,0.0204495390561861,0.195510918292668,0.0424071357836343,0.0567326337093617,1,0.287907782691713,SDM,495.308442685812,0.591205547009629
1071,Thamnophilusaethiops,Birds,97,11,150,84,13,481,4,0.994289108984049,0,0.0209573136993878,0.042761173676937,0.0834613806657645,0.0228963437569412,0.00996738336436932,0.00330533602835727,0.00516883871525261,0.0254387828244367,0.0262584234673799,0.0152998606202689,0.0150333829178501,1,0.0719284054451729,SDM,405.461507310126,0.667003328642307
1072,Thamnophilusamazonicus,Birds,75,14,450,49,26,371,4,0.907183030990174,0.0105516304328871,0.171486319287365,0.0183189601612021,0.0804952688076592,0.0298556271786298,0.00673599567446236,0.0100198178658945,0,0.0492686352140799,0.21179543045032,0.0479840106632094,0.0483566112128587,1,0.126922561633704,SDM,506.815380617163,0.581497921869892
1073,Thamnophilusschistaceus,Birds,82,11,200,66,16,408,2,0.964692325036075,0,0.00693332534658209,0.0066849170493252,0.0291280052166612,0.0751553516336126,0.014166011760174,0.0111458127468159,0.00371232376670934,0.00496492956220549,0.0817324838171885,0.0524373157107005,0.0207783013754915,1,0.163005171629894,SDM,327.969138080657,0.732378398548627
1074,Theobromaspeciosum,Trees,90,3,200,76,14,448,2,0.969810256762638,0,0.045296719409022,0.0160097607523471,0.300159525608659,0.0630725441827484,0.0297267554145044,0.0233536928216319,0.00350635726646467,0.0166217996364459,0.146943591600955,0.0225438670406175,0.0449091680853978,1,0.436921883918754,SDM,10272677911602.3,0.750764344897768
1075,Theobromasubincanum,Trees,17,3,100,15,2,85,0,1,0.0306564925095008,0.0941339559142769,0.0269757983580241,0.0890431633297983,0.0157749347669173,0,0.00913033072083112,0.0157668784784258,2.03357451225515E-05,0.203536023964386,0.00063177114333707,0.0527190406410202,1,0.269048958941016,SDM,9260311503865.97,0.775227823709456
1076,Tinamusguttatus,Birds,14,4,250,13,1,70,0,1,0,0.0488072733752054,0.0133802635110136,0.193754422554238,0.0230873204496813,0.00376712855144871,0.0233591134870244,0.012538512339791,0.0152869698108732,0.234886185565029,0.0083880513669486,0.0146713859302103,1,0.890020718925313,SDM,324.956253321002,0.734920165612154
1077,Tinamustao,Birds,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,314.30184563761,0.743908568651551
1078,Tityracayana,Birds,29,3,150,24,5,135,0,1,0.0209922345142525,0.0112440393755447,0,0.169984219813837,0.0243900169776162,0.0367422664471651,0.0117647275274984,0.00335432838094682,0.0277303445925231,0.178615740042758,0.00765786497329832,0.0159653204493089,1,0.313801045175214,SDM,417.460459330165,0.656880624498499
1079,Tityrainquisitor,Birds,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,932.182295684089,0.222644629799409
1080,Tityrasemifasciata,Birds,12,3,100,11,1,60,0,1,0.0197812267194322,0.011042548505972,0.0300673727477219,0.0688097170853372,0.0902512936606833,0.0131819876633653,0.0165292302147178,0.00937825033441757,0.0290955238284534,0.126934068267202,0,0.0176611740701947,1,0.409778786208513,SDM,565.991958208336,0.531574646387323
1081,Tolmomyiasassimilis,Birds,48,6,400,43,5,240,0,0.994157663065226,0.00403179925074446,0.0101275275380307,0.0362655083922021,0.158803263214667,0.0375829173132339,0.00201997081210151,0.00630563142643188,0,0.00155939592054351,0.167025811094396,0.00785421027452994,0.0143496722954283,1,0.293485804547003,SDM,480.137019287382,0.604004650651869
1082,Tolmomyiassulphurescens,Birds,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,1034.7763126587,0.136092997704841
1083,Tomovitacaloneura,Trees,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,4040000000000,0.901374818403592
1084,Tomovitafructipendula,Trees,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11200000000000,0.728355932204727
1085,Tomovitaschomburgkii,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,7320741119961.58,0.822096861073624
1086,Touliciaguianensis,Trees,23,5,650,20,3,114,1,1,0.00697618318466965,0.0176132462988499,0,0.0955479013059827,0.0139989082714998,0.0219901742984238,0.00769989027294656,0.00574877414817474,0.00536784737599227,0.0845132291503413,0.0251005873567866,0.0440803470135418,1,0.39013469848597,SDM,6726560796550.41,0.836455019978356
1087,Tourouliaguianensis,Trees,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,9010000000000,0.781276513318625
1088,Tovomitaacutiflora,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,4742886821766.29,0.884389805131823
1089,Tovomitabrevistaminea,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,7860000000000,0.80906585956565
1090,Tovomitafructipendula,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11200000000000,0.728355932204727
1091,Tovomitaumbellata,Trees,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,11847627214093.6,0.712706247951298
1092,Trattinnickiaburserifolia,Trees,65,3,450,53,12,323,2,0.964755555555556,0.000487544786737198,0.00739327735423686,0.013529310889383,0.382258630986499,0.0403734588964062,0.0143032653948623,0.00785535747676103,0,0.023839108486029,0.285472847481395,0.0630291504854278,0.119333270388295,1,0.308646706162835,SDM,12170062792079.6,0.704914705413026
1093,Trichiliaelegans,Trees,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UPFls,15055120315333.3,0.635198303277131
1094,Trichilialecointei,Trees,18,4,150,15,3,89,1,1,0,0.00435284937967211,0.087416343809883,0.858990181228749,0.132878057362636,0.0787634962521141,0.00699386785913643,0.0231376615954684,0.0401354277613828,0.332556398963466,0.0199420247387783,0.0643363757109196,1,0.972108943969903,SDM,4953566664726.05,0.87929880069419
