"Region","Catchment","Transect","Transectcode","Group","Binomial","UTM_X","UTM_Y","Longitude","Latitude","LU_FT_Code"
"STM","236","3","236_3","Trees","Cecropiasciadophylla",751303,9674273,-54.7392252559294,-2.9446231248235,"PFlogbur"
"STM","236","6","236_6","Trees","Cecropiasciadophylla",748788,9669959,-54.7617606514954,-2.98366809206538,"PFlog"
"STM","236","7","236_7","Trees","Cecropiasciadophylla",753908,9672539,-54.7157705621059,-2.96025019412649,"PFlog"
"STM","260","1","260_1","Trees","Cecropiasciadophylla",734009,9667929,-54.894623646577,-3.00228490829191,"PFlog"
"STM","260","2","260_2","Trees","Cecropiasciadophylla",736946,9666536,-54.8681872486864,-3.01482723948576,"SFold"
"STM","260","3","260_3","Trees","Cecropiasciadophylla",733236,9665827,-54.901538782075,-3.02130243026878,"PFlogbur"
"STM","260","5","260_5","Trees","Cecropiasciadophylla",735807,9669983,-54.8784902227076,-2.98368363788629,"PFlogbur"
"STM","260","6","260_6","Trees","Cecropiasciadophylla",735988,9668191,-54.8768313712219,-2.99988161967768,"PFlog"
"STM","261","2","261_2","Trees","Cecropiasciadophylla",725072,9662198,-54.9748989881093,-3.05425362301643,"PFlog"
"STM","261","6","261_6","Trees","Cecropiasciadophylla",723844,9667206,-54.9860271641535,-3.00899498554297,"PFlog"
"STM","307","1","307_1","Trees","Cecropiasciadophylla",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","307","3","307_3","Trees","Cecropiasciadophylla",738194,9653759,-54.8567337236066,-3.13031788493662,"PFlogbur"
"STM","307","5","307_5","Trees","Cecropiasciadophylla",738011,9649344,-54.8582979744391,-3.17023585586105,"PFlog"
"STM","307","7","307_7","Trees","Cecropiasciadophylla",740242,9651902,-54.8382801214202,-3.1470682032797,"PFlogbur"
"STM","357","1","357_1","Trees","Cecropiasciadophylla",735590,9635970,-54.879821874509,-3.29119243265795,"PFbur"
"STM","357","2","357_2","Trees","Cecropiasciadophylla",732012,9634408,-54.9119778895253,-3.30538265321255,"PFlogbur"
"STM","357","3","357_3","Trees","Cecropiasciadophylla",734436,9634987,-54.8901837487828,-3.30010169825348,"SFold"
"STM","357","5","357_5","Trees","Cecropiasciadophylla",735596,9638733,-54.8798205275947,-3.26621263797858,"PFbur"
"STM","363","3","363_3","Trees","Cecropiasciadophylla",726313,9635419,-54.9632633083265,-3.29634892623101,"PFund"
"STM","363","8","363_8","Trees","Cecropiasciadophylla",725295,9631802,-54.9723545076416,-3.32907011617893,"PFund"
"STM","69","8","69_8","Trees","Cecropiasciadophylla",758553,9721830,-54.6748651792419,-2.51459174579397,"PFlog"
"PGM","274","1","274_1","Trees","Cedrelaodorata",236379.84,9645314.33,-47.3720987500107,-3.20615643518791,"PFlogbur"
"PGM","274","5","274_5","Trees","Cedrelaodorata",234002.45,9642572.79,-47.3935362558336,-3.23088742627357,"PFlogbur"
"PGM","274","6","274_6","Trees","Cedrelaodorata",239824.99,9643275.91,-47.341158284012,-3.2246542619822,"PFlogbur"
"PGM","274","7","274_7","Trees","Cedrelaodorata",236081.22,9640936.77,-47.3748761080411,-3.24571983442183,"PFlogbur"
"PGM","547","10","547_10","Trees","Cedrelaodorata",164259.67,9587356.24,-48.0221691735215,-3.72805222795671,"REF"
"STM","112","12","112_12","Trees","Cedrelaodorata",783365,9702074,-54.4515169178383,-2.69273015257551,"PFlog"
"STM","160","9","160_9","Trees","Cedrelaodorata",739363,9689969,-54.846853748148,-2.80293473310009,"PFlogbur"
"STM","307","6","307_6","Trees","Cedrelaodorata",736585,9648345,-54.8711051172289,-3.17929414739301,"AP"
"PGM","147","8","147_8","Trees","Ceibapentandra",255521.63,9679303.06,-47.1993212499012,-2.89927295536544,"PFlog"
"PGM","202","2","202_2","Trees","Ceibapentandra",235580.39,9662037.96,-47.3789469494114,-3.0549715627519,"PFlogbur"
"STM","103","2","103_2","Trees","Ceibapentandra",729806,9701458,-54.9329625369473,-2.69921633497105,"SFinter"
"STM","160","5","160_5","Trees","Ceibapentandra",740111,9692336,-54.8401675609686,-2.78152311499997,"SFold"
"STM","165","1","165_1","Trees","Ceibapentandra",719111,9688900,-55.0289348485788,-2.81292273187611,"PFlogbur"
"STM","69","6","69_6","Trees","Ceibapentandra",761016,9718487,-54.6526738069778,-2.54477092414593,"SFinter"
"STM","99","7","99_7","Trees","Ceibapentandra",759616,9704334,-54.6650209169254,-2.67273084545674,"SFold"
"STM","103","3","103_3","Birds","Celeuselegans",729758,9703154,-54.933419932271,-2.6838832150894,"SFold"
"STM","103","7","103_7","Birds","Celeuselegans",729736,9709990,-54.9337203648732,-2.62207793046384,"AP"
"STM","112","6","112_6","Birds","Celeuselegans",781264,9698879,-54.4703402022848,-2.72164687577837,"SFold"
"STM","157","1","157_1","Birds","Celeuselegans",784055,9687461,-54.445033375971,-2.82479012488384,"SFold"
"STM","160","10","160_10","Birds","Celeuselegans",735421,9688212,-54.8822682121512,-2.81888453467537,"PFlog"
"STM","160","9","160_9","Birds","Celeuselegans",739363,9689969,-54.846853748148,-2.80293473310009,"PFlogbur"
"STM","199","3","199_3","Birds","Celeuselegans",740797,9684553,-54.8338697907863,-2.85187463352871,"PFlogbur"
"STM","236","2","236_2","Birds","Celeuselegans",753605,9673967,-54.718521342743,-2.94734692341136,"PFlogbur"
"STM","261","5","261_5","Birds","Celeuselegans",725191,9668596,-54.9739361637874,-2.99640493175147,"PFlog"
"STM","357","5","357_5","Birds","Celeuselegans",735596,9638733,-54.8798205275947,-3.26621263797858,"PFbur"
"PGM","245","5","245_5","Birds","Celeusflavus",297890.01,9656696.88,-46.8186571504454,-3.10436852527946,"PFlog"
"PGM","342","9","342_9","Birds","Celeusflavus",146653.86,9637592.21,-48.1789556747267,-3.27371279345682,"PFlogbur"
"PGM","549","1","549_1","Birds","Celeusflavus",107391.87,9580414.01,-48.5337090645471,-3.78882561947277,"PFund"
"STM","112","12","112_12","Birds","Celeusflavus",783365,9702074,-54.4515169178383,-2.69273015257551,"PFlog"
"STM","236","6","236_6","Birds","Celeusflavus",748788,9669959,-54.7617606514954,-2.98366809206538,"PFlog"
"STM","260","2","260_2","Birds","Celeusflavus",736946,9666536,-54.8681872486864,-3.01482723948576,"SFold"
"STM","307","1","307_1","Birds","Celeusflavus",741108,9649794,-54.8304519766309,-3.16610934443361,"PFlogbur"
"STM","307","5","307_5","Birds","Celeusflavus",738011,9649344,-54.8582979744391,-3.17023585586105,"PFlog"
"STM","357","2","357_2","Birds","Celeusflavus",732012,9634408,-54.9119778895253,-3.30538265321255,"PFlogbur"
"STM","357","4","357_4","Birds","Celeusflavus",738437.34,9636907.23,-54.8542275472877,-3.28266424151069,"SFinter"
"STM","399","3","399_3","Birds","Celeusflavus",741036,9612948,-54.8303696824667,-3.4992162189525,"PFund"
"STM","399","6","399_6","Birds","Celeusflavus",739760,9615664,-54.8419058078501,-3.47468877671095,"PFlog"
"STM","ExtraSTM","4","ExtraSTM_4","Birds","Celeusflavus",725976,9682714,-54.9671070056495,-2.86874610272497,"PFund"
"STM","125","10","125_10","Birds","Celeusgrammicus",768385,9688539,-54.585912540055,-2.81534895703746,"PFbur"
"STM","157","5","157_5","Birds","Celeusgrammicus",777771.61,9687708.4,-54.5015182990744,-2.82267752483085,"PFlog"
"STM","157","6","157_6","Birds","Celeusgrammicus",775800,9689360,-54.5192727750141,-2.80778759774332,"PFlog"
"STM","160","10","160_10","Birds","Celeusgrammicus",735421,9688212,-54.8822682121512,-2.81888453467537,"PFlog"
"STM","236","2","236_2","Birds","Celeusgrammicus",753605,9673967,-54.718521342743,-2.94734692341136,"PFlogbur"
"STM","260","2","260_2","Birds","Celeusgrammicus",736946,9666536,-54.8681872486864,-3.01482723948576,"SFold"
"STM","260","6","260_6","Birds","Celeusgrammicus",735988,9668191,-54.8768313712219,-2.99988161967768,"PFlog"
"STM","261","10","261_10","Birds","Celeusgrammicus",721760,9666176,-55.0047527088459,-3.01834239244366,"PFund"
"STM","261","4","261_4","Birds","Celeusgrammicus",725806,9667694,-54.9683902281958,-3.00454992368926,"PFlog"
"STM","307","3","307_3","Birds","Celeusgrammicus",738194,9653759,-54.8567337236066,-3.13031788493662,"PFlogbur"
"STM","307","5","307_5","Birds","Celeusgrammicus",738011,9649344,-54.8582979744391,-3.17023585586105,"PFlog"
"STM","363","2","363_2","Birds","Celeusgrammicus",727196,9636742,-54.9553444095833,-3.28437104078331,"PFbur"
"STM","363","3","363_3","Birds","Celeusgrammicus",726313,9635419,-54.9632633083265,-3.29634892623101,"PFund"
"STM","363","8","363_8","Birds","Celeusgrammicus",725295,9631802,-54.9723545076416,-3.32907011617893,"PFund"
"STM","399","3","399_3","Birds","Celeusgrammicus",741036,9612948,-54.8303696824667,-3.4992162189525,"PFund"
"STM","81","15","81_15","Birds","Celeusgrammicus",781706,9705956,-54.4664995842736,-2.65767507159097,"PFlog"
"STM","ExtraSTM","2","ExtraSTM_2","Birds","Celeusgrammicus",723636,9675026,-54.9880259787442,-2.93829428491729,"PFund"
"STM","ExtraSTM","4","ExtraSTM_4","Birds","Celeusgrammicus",725976,9682714,-54.9671070056495,-2.86874610272497,"PFund"
"STM","112","12","112_12","Birds","Celeustorquatus",783365,9702074,-54.4515169178383,-2.69273015257551,"PFlog"
"STM","125","10","125_10","Birds","Celeustorquatus",768385,9688539,-54.585912540055,-2.81534895703746,"PFbur"
"STM","157","4","157_4","Birds","Celeustorquatus",779556,9688296,-54.485489963066,-2.8173318383782,"PFlog"
"STM","199","3","199_3","Birds","Celeustorquatus",740797,9684553,-54.8338697907863,-2.85187463352871,"PFlogbur"
"STM","260","4","260_4","Birds","Celeustorquatus",738238,9665979,-54.8565586633026,-3.01983997285961,"PFlog"
"STM","261","6","261_6","Birds","Celeustorquatus",723844,9667206,-54.9860271641535,-3.00899498554297,"PFlog"
"STM","307","5","307_5","Birds","Celeustorquatus",738011,9649344,-54.8582979744391,-3.17023585586105,"PFlog"
"STM","363","6","363_6","Birds","Celeustorquatus",727125,9631039,-54.9558773731694,-3.33593440572094,"PFund"
"PGM","142","5","142_5","Birds","Celeusundatus",207414.65,9676620.92,-47.6318647493605,-2.92258503983544,"PFlog"
"PGM","245","6","245_6","Birds","Celeusundatus",292051.13,9656536.8,-46.8711814108021,-3.10572390140404,"PFlog"
"PGM","245","8","245_8","Birds","Celeusundatus",298238.49,9654685.23,-46.8155536185704,-3.12256423132283,"PFlog"
"PGM","245","9","245_9","Birds","Celeusundatus",296453.71,9652962.42,-46.831635548469,-3.13811456084029,"PFlog"
"PGM","342","1","342_1","Birds","Celeusundatus",146505.4,9632415.6,-48.1804386272693,-3.32046878448726,"PFlog"
"PGM","342","11","342_11","Birds","Celeusundatus",147605.11,9636499.54,-48.1704374910234,-3.28361018269408,"SFinter"
"PGM","342","2","342_2","Birds","Celeusundatus",145992.72,9635407.88,-48.1849601542515,-3.29342477345345,"PFlog"
"PGM","342","8","342_8","Birds","Celeusundatus",151487.02,9634929.69,-48.13559238057,-3.29790187904043,"PFlog"
"PGM","358","4","358_4","Birds","Celeusundatus",256256.95,9638962.83,-47.193456461947,-3.26397685320273,"PFlog"
"PGM","369","10","369_10","Birds","Celeusundatus",187532.32,9628107.55,-47.8117436631337,-3.36052036065505,"PFlog"
"PGM","423","7","423_7","Birds","Celeusundatus",219705.29,9613536.32,-47.5227797850028,-3.49301155734559,"PFlog"
"PGM","443","2","443_2","Birds","Celeusundatus",268582.68,9619650.04,-47.0829566078737,-3.43882039658987,"PFlog"
"PGM","547","1","547_1","Birds","Celeusundatus",162537.48,9587906.15,-48.0376397820466,-3.72303071982279,"PFlog"
"PGM","547","5","547_5","Birds","Celeusundatus",159354.15,9590353.31,-48.0661904115053,-3.70082377128345,"PFlog"
"PGM","549","1","549_1","Birds","Celeusundatus",107391.87,9580414.01,-48.5337090645471,-3.78882561947277,"PFund"
"PGM","549","10","549_10","Birds","Celeusundatus",108282.58,9582008.95,-48.5256441202145,-3.77445660276414,"PFund"
"PGM","549","2","549_2","Birds","Celeusundatus",109977.9,9582297.19,-48.5103943143843,-3.77191579985291,"PFund"
"PGM","549","3","549_3","Birds","Celeusundatus",111434.96,9586797.52,-48.4971347720488,-3.73133097801923,"PFund"
"PGM","549","6","549_6","Birds","Celeusundatus",112806.91,9585887.45,-48.4848349238424,-3.73959817551694,"PFund"
"PGM","549","8","549_8","Birds","Celeusundatus",109967.09,9586294.85,-48.5103471587414,-3.73581719241879,"PFund"
"PGM","100","3","100_3","Birds","Cercomacracinerascens",183543.53,9695657.02,-47.8459979374664,-2.75005140886462,"PFlogbur"
"PGM","100","5","100_5","Birds","Cercomacracinerascens",181103.12,9694343.75,-47.86795535461,-2.76186491865803,"PFlog"
"PGM","100","6","100_6","Birds","Cercomacracinerascens",180076.74,9697831.08,-47.8771026929851,-2.73033229146818,"PFlogbur"
"PGM","100","9","100_9","Birds","Cercomacracinerascens",181569.64,9696367.34,-47.8637196140318,-2.74359047394595,"PFlogbur"
"PGM","142","1","142_1","Birds","Cercomacracinerascens",207251.84,9675527.64,-47.6333513024298,-2.93246206346498,"PFlog"
"PGM","142","12","142_12","Birds","Cercomacracinerascens",205435.77,9676781.85,-47.6496490006035,-2.9210886038438,"PFlogbur"
"PGM","142","13","142_13","Birds","Cercomacracinerascens",200496.14,9681097.56,-47.6939565356496,-2.88198130709905,"SFinter"
"PGM","142","3","142_3","Birds","Cercomacracinerascens",203755.18,9675551.61,-47.6647814652085,-2.93217064228016,"PFlog"
"PGM","142","4","142_4","Birds","Cercomacracinerascens",202683.01,9677747.91,-47.6743717803243,-2.91229922205482,"PFlogbur"
"PGM","142","6","142_6","Birds","Cercomacracinerascens",200679.93,9679245.07,-47.6923441045484,-2.89872624174554,"PFlogbur"
"PGM","147","14","147_14","Birds","Cercomacracinerascens",254322.11,9675109.9,-47.2101807932541,-2.93715927590453,"MA"
"PGM","147","2","147_2","Birds","Cercomacracinerascens",260481.05,9673887.84,-47.1548213348986,-2.94831620666434,"PFlogbur"
"PGM","147","3","147_3","Birds","Cercomacracinerascens",260326.47,9677623.44,-47.1561466664017,-2.91454133248445,"PFlogbur"
"PGM","147","4","147_4","Birds","Cercomacracinerascens",256209.12,9677041.68,-47.193179186318,-2.91972880962193,"SFinter"
"PGM","147","5","147_5","Birds","Cercomacracinerascens",258270.23,9674861.83,-47.1746841992724,-2.93947197584796,"PFlog"
"PGM","147","7","147_7","Birds","Cercomacracinerascens",258421.07,9677961.35,-47.1732738671787,-2.91145333999047,"PFlog"
"PGM","147","8","147_8","Birds","Cercomacracinerascens",255521.63,9679303.06,-47.1993212499012,-2.89927295536544,"PFlog"
"PGM","202","1","202_1","Birds","Cercomacracinerascens",234874.62,9672081.62,-47.385095474813,-2.96417104385618,"PFlogbur"
"PGM","202","13","202_13","Birds","Cercomacracinerascens",229991.2,9668690.91,-47.4290681186452,-2.99472333001091,"PFlogbur"
"PGM","202","2","202_2","Birds","Cercomacracinerascens",235580.39,9662037.96,-47.3789469494114,-3.0549715627519,"PFlogbur"
"PGM","235","1","235_1","Birds","Cercomacracinerascens",244197.58,9658355.38,-47.3015333959829,-3.0884306623458,"PFlog"
"PGM","235","4","235_4","Birds","Cercomacracinerascens",245145.59,9662637.75,-47.2929259074639,-3.04973758422904,"SFold"
"PGM","245","11","245_11","Birds","Cercomacracinerascens",293943.71,9656654.15,-46.8541556314509,-3.10469294290501,"PFlogbur"
"PGM","245","4","245_4","Birds","Cercomacracinerascens",296858.86,9654261.86,-46.8279706237874,-3.12637090186904,"PFlog"
"PGM","245","6","245_6","Birds","Cercomacracinerascens",292051.13,9656536.8,-46.8711814108021,-3.10572390140404,"PFlog"
"PGM","269","1","269_1","Birds","Cercomacracinerascens",210197.65,9649157.65,-47.6074461614775,-3.1708465694406,"PFlogbur"
"PGM","269","10","269_10","Birds","Cercomacracinerascens",207162.58,9643733.4,-47.6348594375815,-3.21979824707857,"PFlog"
"PGM","269","11","269_11","Birds","Cercomacracinerascens",211926.74,9640545.44,-47.5920960095455,-3.24872047972924,"PFlog"
"PGM","269","2","269_2","Birds","Cercomacracinerascens",207474.98,9647098.97,-47.6319727944181,-3.18938946493661,"PFlogbur"
"PGM","269","4","269_4","Birds","Cercomacracinerascens",208913.01,9643534.5,-47.6191253244645,-3.22163657620656,"PFlog"
"PGM","269","6","269_6","Birds","Cercomacracinerascens",209047.97,9647852.62,-47.6178126827569,-3.18261459238231,"PFlogbur"
"PGM","269","7","269_7","Birds","Cercomacracinerascens",211408.52,9643784.91,-47.5966812271593,-3.21943118395687,"PFlog"
"PGM","269","8","269_8","Birds","Cercomacracinerascens",211456.03,9642036.06,-47.5962941817293,-3.23523781877465,"PFlogbur"
"PGM","274","2","274_2","Birds","Cercomacracinerascens",237317.5,9642362.97,-47.3637278999,-3.23285420095353,"PFlogbur"
"PGM","274","3","274_3","Birds","Cercomacracinerascens",235366.97,9639403.41,-47.3813321005731,-3.25956493415873,"PFlog"
"PGM","274","4","274_4","Birds","Cercomacracinerascens",238432.67,9639524.54,-47.3537582502112,-3.25853514678603,"PFlogbur"
"PGM","274","5","274_5","Birds","Cercomacracinerascens",234002.45,9642572.79,-47.3935362558336,-3.23088742627357,"PFlogbur"
"PGM","274","6","274_6","Birds","Cercomacracinerascens",239824.99,9643275.91,-47.341158284012,-3.2246542619822,"PFlogbur"
"PGM","274","7","274_7","Birds","Cercomacracinerascens",236081.22,9640936.77,-47.3748761080411,-3.24571983442183,"PFlogbur"
"PGM","274","8","274_8","Birds","Cercomacracinerascens",233660.85,9645054.93,-47.3965558088803,-3.20844393275984,"PFlogbur"
"PGM","315","1","315_1","Birds","Cercomacracinerascens",220376.46,9632366.61,-47.5163004174162,-3.32283571982462,"PFlogbur"
"PGM","315","3","315_3","Birds","Cercomacracinerascens",218455.91,9634932.64,-47.5335129136189,-3.29959929635205,"PFlogbur"
"PGM","315","4","315_4","Birds","Cercomacracinerascens",219896.64,9633869.86,-47.5205810284008,-3.30923799277124,"PFlogbur"
"PGM","342","1","342_1","Birds","Cercomacracinerascens",146505.4,9632415.6,-48.1804386272693,-3.32046878448726,"PFlog"
"PGM","342","12","342_12","Birds","Cercomacracinerascens",149306.72,9633946.66,-48.1552167623227,-3.30671952844179,"SFold"
"PGM","342","2","342_2","Birds","Cercomacracinerascens",145992.72,9635407.88,-48.1849601542515,-3.29342477345345,"PFlog"
"PGM","342","4","342_4","Birds","Cercomacracinerascens",151430.31,9636713.12,-48.1360516886569,-3.28178987228917,"PFlog"
"PGM","342","5","342_5","Birds","Cercomacracinerascens",151357.12,9638323.6,-48.1366641992676,-3.26723973246348,"PFlog"
"PGM","342","6","342_6","Birds","Cercomacracinerascens",149592.33,9638774.9,-48.1525127656144,-3.2631131161785,"PFlog"
"PGM","342","7","342_7","Birds","Cercomacracinerascens",144692.07,9632682.16,-48.1967285990671,-3.3180081385899,"PFlog"
"PGM","342","8","342_8","Birds","Cercomacracinerascens",151487.02,9634929.69,-48.13559238057,-3.29790187904043,"PFlog"
"PGM","342","9","342_9","Birds","Cercomacracinerascens",146653.86,9637592.21,-48.1789556747267,-3.27371279345682,"PFlogbur"
"PGM","358","10","358_10","Birds","Cercomacracinerascens",258906.73,9634103.55,-47.1697174475132,-3.30795906290545,"REF"
"PGM","358","11","358_11","Birds","Cercomacracinerascens",256148.07,9637236.59,-47.19446975223,-3.27958050010421,"PFlogbur"
"PGM","358","4","358_4","Birds","Cercomacracinerascens",256256.95,9638962.83,-47.193456461947,-3.26397685320273,"PFlog"
"PGM","358","5","358_5","Birds","Cercomacracinerascens",254302.71,9637339.62,-47.2110661554551,-3.27861237465098,"PFlogbur"
"PGM","369","3","369_3","Birds","Cercomacracinerascens",184173.01,9629559.73,-47.8419096214712,-3.34731089047676,"PFlog"
"PGM","369","4","369_4","Birds","Cercomacracinerascens",187360.99,9626915.03,-47.8133150627525,-3.37129154141026,"PFlog"
"PGM","369","5","369_5","Birds","Cercomacracinerascens",189883.3,9629641.49,-47.7905659789872,-3.34672029939042,"PFlogbur"
"PGM","369","6","369_6","Birds","Cercomacracinerascens",187677.35,9630433.03,-47.8103796867229,-3.33951098086005,"PFlogbur"
